Event_Name,cso15,cso18,CSOspills,Riverflow,Date,Hour
412,0,0,0,,02/11/2004,17:30
412,0,0,0,,02/11/2004,18:30
412,0,0,0,,02/11/2004,19:30
413,0,0,0,,03/11/2004,23:45
413,0,0,0,,04/11/2004,0:45
413,0,0,0,,04/11/2004,1:45
413,0,0,0,,04/11/2004,2:45
413,0,0,0,,04/11/2004,3:45
413,0,0,0,,04/11/2004,4:45
413,0,0,0,,04/11/2004,5:45
413,0,0,0,,04/11/2004,6:45
413,0,0,0,,04/11/2004,7:45
413,0,0,0,,04/11/2004,8:45
413,0,0,0,,04/11/2004,9:45
413,0,0,0,,04/11/2004,10:45
413,0,0,0,,04/11/2004,11:45
413,0,0,0,,04/11/2004,12:45
413,0,0,0,,04/11/2004,13:45
414,0,0,0,,04/11/2004,11:30
414,0,0,0,,04/11/2004,12:30
414,0,0,0,,04/11/2004,13:30
414,0,0,0,,04/11/2004,14:30
414,0,0,0,,04/11/2004,15:30
414,0,0,0,,04/11/2004,16:30
414,0,0,0,,04/11/2004,17:30
414,0,0,0,,04/11/2004,18:30
414,0,0,0,,04/11/2004,19:30
414,0,0,0,,04/11/2004,20:30
414,0,0,0,,04/11/2004,21:30
414,0,0,0,,04/11/2004,22:30
414,0,0,0,,04/11/2004,23:30
414,0,0,0,,05/11/2004,0:30
414,0,0,0,,05/11/2004,1:30
414,0,0,0,,05/11/2004,2:30
414,0,0,0,,05/11/2004,3:30
414,0,0,0,,05/11/2004,4:30
414,0,0,0,,05/11/2004,5:30
414,0,0,0,,05/11/2004,6:30
415,0,0,0,,05/11/2004,17:45
415,0,0,0,,05/11/2004,18:45
415,0,0,0,,05/11/2004,19:45
415,0,0,0,,05/11/2004,20:45
415,0,0,0,,05/11/2004,21:45
415,0,0,0,,05/11/2004,22:45
415,0,0,0,,05/11/2004,23:45
415,0,0,0,,06/11/2004,0:45
415,0,0,0,,06/11/2004,1:45
415,0,0,0,,06/11/2004,2:45
415,0,0,0,,06/11/2004,3:45
415,0,0,0,,06/11/2004,4:45
415,0,0,0,,06/11/2004,5:45
415,0,0,0,,06/11/2004,6:45
415,0,0,0,,06/11/2004,7:45
415,0,0,0,,06/11/2004,8:45
415,0,0,0,,06/11/2004,9:45
415,0,0,0,,06/11/2004,10:45
415,0,0,0,,06/11/2004,11:45
415,0,0,0,,06/11/2004,12:45
415,0,0,0,,06/11/2004,13:45
415,0,0,0,,06/11/2004,14:45
415,0,0,0,,06/11/2004,15:45
415,0,0,0,,06/11/2004,16:45
415,0,0,0,,06/11/2004,17:45
415,0,0,0,,06/11/2004,18:45
415,0,0,0,,06/11/2004,19:45
415,0,0,0,,06/11/2004,20:45
415,0,0,0,,06/11/2004,21:45
415,0,0,0,,06/11/2004,22:45
415,0,0,0,,06/11/2004,23:45
415,0,0,0,,07/11/2004,0:45
415,0,0,0,,07/11/2004,1:45
415,0,0,0,,07/11/2004,2:45
415,0,0,0,,07/11/2004,3:45
415,0,0,0,,07/11/2004,4:45
415,0,0,0,,07/11/2004,5:45
415,0,0,0,,07/11/2004,6:45
415,0,0,0,,07/11/2004,7:45
415,0,0,0,,07/11/2004,8:45
415,0,0,0,,07/11/2004,9:45
415,0,0,0,,07/11/2004,10:45
415,0,0,0,,07/11/2004,11:45
415,0,0,0,,07/11/2004,12:45
415,0,0,0,,07/11/2004,13:45
416,0,0,0,,09/11/2004,1:30
416,0,0,0,,09/11/2004,2:30
416,0,0,0,,09/11/2004,3:30
416,0,0,0,,09/11/2004,4:30
416,0,0,0,,09/11/2004,5:30
416,0,0,0,,09/11/2004,6:30
416,0,0,0,,09/11/2004,7:30
416,0,0,0,,09/11/2004,8:30
416,0,0,0,,09/11/2004,9:30
416,0,0,0,,09/11/2004,10:30
416,0,0,0,,09/11/2004,11:30
416,0,0,0,,09/11/2004,12:30
416,0,0,0,,09/11/2004,13:30
416,0,0,0,,09/11/2004,14:30
417,0,0,0,,11/11/2004,5:00
417,0,0,0,,11/11/2004,6:00
417,0,0,0,,11/11/2004,7:00
417,0,0,0,,11/11/2004,8:00
417,0,0,0,,11/11/2004,9:00
417,0,0,0,,11/11/2004,10:00
417,0,0,0,,11/11/2004,11:00
417,0,0,0,,11/11/2004,12:00
417,0,0,0,,11/11/2004,13:00
417,0,0,0,,11/11/2004,14:00
417,0,0,0,,11/11/2004,15:00
417,0,0,0,,11/11/2004,16:00
417,0,0,0,,11/11/2004,17:00
418,0,0,0,,12/11/2004,4:00
418,0,0,0,,12/11/2004,5:00
418,0,0,0,,12/11/2004,6:00
418,0,0,0,,12/11/2004,7:00
418,0,0,0,,12/11/2004,8:00
418,0,0,0,,12/11/2004,9:00
418,0,0,0,,12/11/2004,10:00
418,0,0,0,,12/11/2004,11:00
418,0,0,0,,12/11/2004,12:00
418,0,0,0,,12/11/2004,13:00
418,0,0,0,,12/11/2004,14:00
418,0,0,0,,12/11/2004,15:00
418,0,0,0,,12/11/2004,16:00
418,0,0,0,,12/11/2004,17:00
418,0,0,0,,12/11/2004,18:00
418,0,0,0,,12/11/2004,19:00
418,0,0,0,,12/11/2004,20:00
418,0,0,0,,12/11/2004,21:00
418,0,0,0,,12/11/2004,22:00
418,0,0,0,,12/11/2004,23:00
418,0,0,0,,13/11/2004,0:00
418,0,0,0,,13/11/2004,1:00
418,0,0,0,,13/11/2004,2:00
418,0,0,0,,13/11/2004,3:00
419,0,0,0,,14/11/2004,12:30
419,0,0,0,,14/11/2004,13:30
419,0,0,0,,14/11/2004,14:30
419,0,0,0,,14/11/2004,15:30
419,0,0,0,,14/11/2004,16:30
419,0,0,0,,14/11/2004,17:30
419,0,0,0,,14/11/2004,18:30
419,0,0,0,,14/11/2004,19:30
419,0,0,0,,14/11/2004,20:30
419,0,0,0,,14/11/2004,21:30
419,0,0,0,,14/11/2004,22:30
419,0,0,0,,14/11/2004,23:30
419,0,0,0,,15/11/2004,0:30
419,0,0,0,,15/11/2004,1:30
419,0,0,0,,15/11/2004,2:30
419,0,0,0,,15/11/2004,3:30
419,0,0,0,,15/11/2004,4:30
419,0,0,0,,15/11/2004,5:30
419,0,0,0,,15/11/2004,6:30
419,0,0,0,,15/11/2004,7:30
419,0,0,0,,15/11/2004,8:30
420,0,0,0,,15/11/2004,8:15
420,0,0,0,,15/11/2004,9:15
420,0,0,0,,15/11/2004,10:15
420,0,0,0,,15/11/2004,11:15
420,0,0,0,,15/11/2004,12:15
420,0,0,0,,15/11/2004,13:15
420,0,0,0,,15/11/2004,14:15
420,0,0,0,,15/11/2004,15:15
420,0,0,0,,15/11/2004,16:15
420,0,0,0,,15/11/2004,17:15
420,0,0,0,,15/11/2004,18:15
420,0,0,0,,15/11/2004,19:15
420,0,0,0,,15/11/2004,20:15
420,0,0,0,,15/11/2004,21:15
420,0,0,0,,15/11/2004,22:15
420,0,0,0,,15/11/2004,23:15
420,0,0,0,,16/11/2004,0:15
420,0,0,0,,16/11/2004,1:15
420,0,0,0,,16/11/2004,2:15
420,0,0,0,,16/11/2004,3:15
420,0,0,0,,16/11/2004,4:15
420,0,0,0,,16/11/2004,5:15
420,0,0,0,,16/11/2004,6:15
420,0,0,0,,16/11/2004,7:15
420,0,0,0,,16/11/2004,8:15
420,0,0,0,,16/11/2004,9:15
420,0,0,0,,16/11/2004,10:15
420,0,0,0,,16/11/2004,11:15
420,0,0,0,,16/11/2004,12:15
420,0,0,0,,16/11/2004,13:15
420,0,0,0,,16/11/2004,14:15
420,0,0,0,,16/11/2004,15:15
420,0,0,0,,16/11/2004,16:15
420,0,0,0,,16/11/2004,17:15
420,0,0,0,,16/11/2004,18:15
420,0,0,0,,16/11/2004,19:15
420,0,0,0,,16/11/2004,20:15
420,0,0,0,,16/11/2004,21:15
420,0,0,0,,16/11/2004,22:15
420,0,0,0,,16/11/2004,23:15
420,0,0,0,,17/11/2004,0:15
420,0,0,0,,17/11/2004,1:15
420,0,0,0,,17/11/2004,2:15
420,0,0,0,,17/11/2004,3:15
420,0,0,0,,17/11/2004,4:15
420,0,0,0,,17/11/2004,5:15
420,0,0,0,,17/11/2004,6:15
420,0,0,0,,17/11/2004,7:15
420,0,0,0,,17/11/2004,8:15
420,0,0,0,,17/11/2004,9:15
420,0,0,0,,17/11/2004,10:15
420,0,0,0,,17/11/2004,11:15
420,0,0,0,,17/11/2004,12:15
420,0,0,0,,17/11/2004,13:15
420,0,0,0,,17/11/2004,14:15
420,0,0,0,,17/11/2004,15:15
420,0,0,0,,17/11/2004,16:15
420,0,0,0,,17/11/2004,17:15
420,0,0,0,,17/11/2004,18:15
420,0,0,0,,17/11/2004,19:15
420,0,0,0,,17/11/2004,20:15
420,0,0,0,,17/11/2004,21:15
420,0,0,0,,17/11/2004,22:15
420,0,0,0,,17/11/2004,23:15
420,0,0,0,,18/11/2004,0:15
420,0,0,0,,18/11/2004,1:15
420,0,0,0,,18/11/2004,2:15
420,0,0,0,,18/11/2004,3:15
421,0,0,0,,18/11/2004,3:15
421,0,0,0,,18/11/2004,4:15
421,0,0.3,0.3,0.580691,18/11/2004,5:15
421,0,0,0,,18/11/2004,6:15
421,0,0,0,,18/11/2004,7:15
421,0,0,0,,18/11/2004,8:15
421,0,0,0,,18/11/2004,9:15
421,0,0,0,,18/11/2004,10:15
421,0,0,0,,18/11/2004,11:15
421,0,0,0,,18/11/2004,12:15
421,0,0,0,,18/11/2004,13:15
421,0,0,0,,18/11/2004,14:15
421,0,0,0,,18/11/2004,15:15
421,0,0,0,,18/11/2004,16:15
421,0,0,0,,18/11/2004,17:15
421,0,0,0,,18/11/2004,18:15
421,0,0,0,,18/11/2004,19:15
421,0,0,0,,18/11/2004,20:15
421,0,0,0,,18/11/2004,21:15
421,0,0,0,,18/11/2004,22:15
422,0,0,0,,21/11/2004,7:30
422,0,0,0,,21/11/2004,8:30
422,0,0,0,,21/11/2004,9:30
422,0,0,0,,21/11/2004,10:30
422,0,0,0,,21/11/2004,11:30
422,0,0,0,,21/11/2004,12:30
422,0,0,0,,21/11/2004,13:30
422,0,0,0,,21/11/2004,14:30
422,0,0,0,,21/11/2004,15:30
422,0,0,0,,21/11/2004,16:30
422,0,0,0,,21/11/2004,17:30
422,0,0,0,,21/11/2004,18:30
422,0,0,0,,21/11/2004,19:30
422,0,0,0,,21/11/2004,20:30
422,0,0,0,,21/11/2004,21:30
422,0,0,0,,21/11/2004,22:30
422,0,0,0,,21/11/2004,23:30
422,0,0,0,,22/11/2004,0:30
422,0,0,0,,22/11/2004,1:30
422,0,0,0,,22/11/2004,2:30
422,0,0,0,,22/11/2004,3:30
422,0,0,0,,22/11/2004,4:30
422,0,0,0,,22/11/2004,5:30
422,0,0,0,,22/11/2004,6:30
422,0,0,0,,22/11/2004,7:30
422,0,0,0,,22/11/2004,8:30
422,0,0,0,,22/11/2004,9:30
422,0,0,0,,22/11/2004,10:30
422,0,0,0,,22/11/2004,11:30
422,0,0,0,,22/11/2004,12:30
422,0,0,0,,22/11/2004,13:30
422,0,0,0,,22/11/2004,14:30
422,0,0,0,,22/11/2004,15:30
423,0,0,0,,22/11/2004,23:00
423,0,0,0,,23/11/2004,0:00
423,0,0,0,,23/11/2004,1:00
423,0,0,0,,23/11/2004,2:00
423,0,0,0,,23/11/2004,3:00
423,0,0,0,,23/11/2004,4:00
423,0,0,0,,23/11/2004,5:00
423,0,0,0,,23/11/2004,6:00
423,0,0,0,,23/11/2004,7:00
423,0,0,0,,23/11/2004,8:00
423,0,0,0,,23/11/2004,9:00
423,0,0,0,,23/11/2004,10:00
423,0,0,0,,23/11/2004,11:00
423,0,0,0,,23/11/2004,12:00
423,0,0,0,,23/11/2004,13:00
423,0,0,0,,23/11/2004,14:00
423,0,0,0,,23/11/2004,15:00
423,0,0,0,,23/11/2004,16:00
423,0,0,0,,23/11/2004,17:00
423,0,0,0,,23/11/2004,18:00
423,0,0,0,,23/11/2004,19:00
424,0,0,0,,25/11/2004,11:45
424,0,0,0,,25/11/2004,12:45
424,0,0,0,,25/11/2004,13:45
424,0,0,0,,25/11/2004,14:45
424,0,0,0,,25/11/2004,15:45
424,0,0,0,,25/11/2004,16:45
424,0,0,0,,25/11/2004,17:45
424,0,0,0,,25/11/2004,18:45
424,0,0,0,,25/11/2004,19:45
424,0,0,0,,25/11/2004,20:45
424,0,0,0,,25/11/2004,21:45
424,0,0,0,,25/11/2004,22:45
424,0,0,0,,25/11/2004,23:45
425,0,0,0,,27/11/2004,11:30
425,0,0,0,,27/11/2004,12:30
425,0,0,0,,27/11/2004,13:30
425,0,0,0,,27/11/2004,14:30
425,0,0,0,,27/11/2004,15:30
425,0,0,0,,27/11/2004,16:30
425,0,0,0,,27/11/2004,17:30
425,0,0,0,,27/11/2004,18:30
425,0,0,0,,27/11/2004,19:30
425,0,0,0,,27/11/2004,20:30
425,0,0,0,,27/11/2004,21:30
425,0,0,0,,27/11/2004,22:30
425,0,0,0,,27/11/2004,23:30
425,0,0,0,,28/11/2004,0:30
425,0,0,0,,28/11/2004,1:30
425,0,0,0,,28/11/2004,2:30
425,0,0,0,,28/11/2004,3:30
425,0,0,0,,28/11/2004,4:30
425,0,0,0,,28/11/2004,5:30
425,0,0,0,,28/11/2004,6:30
425,0,0,0,,28/11/2004,7:30
425,0,0,0,,28/11/2004,8:30
425,0,0,0,,28/11/2004,9:30
425,0,0,0,,28/11/2004,10:30
425,0,0,0,,28/11/2004,11:30
425,0,0,0,,28/11/2004,12:30
425,0,0,0,,28/11/2004,13:30
426,0,0,0,,30/11/2004,17:15
426,0,0,0,,30/11/2004,18:15
426,0,0,0,,30/11/2004,19:15
426,0,0,0,,30/11/2004,20:15
426,0,0,0,,30/11/2004,21:15
426,0,0,0,,30/11/2004,22:15
426,0,0,0,,30/11/2004,23:15
426,0,0,0,,01/12/2004,0:15
426,0,0,0,,01/12/2004,1:15
426,0,0,0,,01/12/2004,2:15
426,0,0,0,,01/12/2004,3:15
426,0,0,0,,01/12/2004,4:15
426,0,0,0,,01/12/2004,5:15
426,0,0,0,,01/12/2004,6:15
426,0,0,0,,01/12/2004,7:15
426,0,0,0,,01/12/2004,8:15
426,0,0,0,,01/12/2004,9:15
426,0,0,0,,01/12/2004,10:15
426,0,0,0,,01/12/2004,11:15
426,0,0,0,,01/12/2004,12:15
426,0,0,0,,01/12/2004,13:15
426,0,0,0,,01/12/2004,14:15
426,0,0,0,,01/12/2004,15:15
426,0,0,0,,01/12/2004,16:15
426,0,0,0,,01/12/2004,17:15
426,0,0,0,,01/12/2004,18:15
427,0,0,0,,02/12/2004,11:00
427,0,0,0,,02/12/2004,12:00
427,0,0,0,,02/12/2004,13:00
427,0,0,0,,02/12/2004,14:00
427,0,0,0,,02/12/2004,15:00
427,0,0,0,,02/12/2004,16:00
427,0,0,0,,02/12/2004,17:00
427,0,0,0,,02/12/2004,18:00
427,0,0,0,,02/12/2004,19:00
427,0,0,0,,02/12/2004,20:00
427,0,0,0,,02/12/2004,21:00
427,0,0,0,,02/12/2004,22:00
427,0,0,0,,02/12/2004,23:00
427,0,0,0,,03/12/2004,0:00
427,0,0,0,,03/12/2004,1:00
427,0,0,0,,03/12/2004,2:00
427,0,0,0,,03/12/2004,3:00
427,0,0,0,,03/12/2004,4:00
427,0,0,0,,03/12/2004,5:00
427,0,0,0,,03/12/2004,6:00
427,0,0,0,,03/12/2004,7:00
427,0,0,0,,03/12/2004,8:00
427,0,0,0,,03/12/2004,9:00
427,0,0,0,,03/12/2004,10:00
427,0,0,0,,03/12/2004,11:00
427,0,0,0,,03/12/2004,12:00
427,0,0,0,,03/12/2004,13:00
427,0,0,0,,03/12/2004,14:00
427,0,0,0,,03/12/2004,15:00
428,0,0,0,,06/12/2004,11:00
428,0,0,0,,06/12/2004,12:00
428,0,0,0,,06/12/2004,13:00
428,0,0,0,,06/12/2004,14:00
428,0,0,0,,06/12/2004,15:00
428,0,0,0,,06/12/2004,16:00
428,0,0,0,,06/12/2004,17:00
428,0,0,0,,06/12/2004,18:00
428,0,0,0,,06/12/2004,19:00
428,0,0,0,,06/12/2004,20:00
428,0,0,0,,06/12/2004,21:00
428,0,0,0,,06/12/2004,22:00
428,0,0,0,,06/12/2004,23:00
428,0,0,0,,07/12/2004,0:00
428,0,0,0,,07/12/2004,1:00
428,0,0,0,,07/12/2004,2:00
428,0,0,0,,07/12/2004,3:00
428,0,0,0,,07/12/2004,4:00
429,0,0,0,,08/12/2004,1:30
429,0,0,0,,08/12/2004,2:30
429,0,0,0,,08/12/2004,3:30
429,0,0,0,,08/12/2004,4:30
429,0,0,0,,08/12/2004,5:30
429,0,0,0,,08/12/2004,6:30
429,0,0,0,,08/12/2004,7:30
429,0,0,0,,08/12/2004,8:30
429,0,0,0,,08/12/2004,9:30
429,0,0,0,,08/12/2004,10:30
429,0,0,0,,08/12/2004,11:30
429,0,0,0,,08/12/2004,12:30
429,0,0,0,,08/12/2004,13:30
430,0,0,0,,11/12/2004,10:15
430,0,0,0,,11/12/2004,11:15
430,0,0,0,,11/12/2004,12:15
430,0,0,0,,11/12/2004,13:15
430,0,0,0,,11/12/2004,14:15
430,0,0,0,,11/12/2004,15:15
430,0,0,0,,11/12/2004,16:15
430,0,0,0,,11/12/2004,17:15
430,0,0,0,,11/12/2004,18:15
430,0,0,0,,11/12/2004,19:15
430,0,0,0,,11/12/2004,20:15
430,0,0,0,,11/12/2004,21:15
430,0,0,0,,11/12/2004,22:15
430,0,0,0,,11/12/2004,23:15
430,0,0,0,,12/12/2004,0:15
430,0,0,0,,12/12/2004,1:15
430,0,0,0,,12/12/2004,2:15
430,0,0,0,,12/12/2004,3:15
430,0,0,0,,12/12/2004,4:15
430,0,0,0,,12/12/2004,5:15
430,0,0,0,,12/12/2004,6:15
430,0,0,0,,12/12/2004,7:15
430,0,0,0,,12/12/2004,8:15
430,0,0,0,,12/12/2004,9:15
431,0,0,0,,14/12/2004,4:15
431,0,0,0,,14/12/2004,5:15
431,0,0,0,,14/12/2004,6:15
431,0,0,0,,14/12/2004,7:15
431,0,0,0,,14/12/2004,8:15
431,0,0,0,,14/12/2004,9:15
431,0,0,0,,14/12/2004,10:15
431,0,0,0,,14/12/2004,11:15
431,0,0,0,,14/12/2004,12:15
431,0,0,0,,14/12/2004,13:15
431,0,0,0,,14/12/2004,14:15
431,0,0,0,,14/12/2004,15:15
431,0,0,0,,14/12/2004,16:15
431,0,0,0,,14/12/2004,17:15
431,0,0,0,,14/12/2004,18:15
431,0,0,0,,14/12/2004,19:15
431,0,0,0,,14/12/2004,20:15
431,0,0,0,,14/12/2004,21:15
431,0,0,0,,14/12/2004,22:15
431,0,0,0,,14/12/2004,23:15
431,0,0,0,,15/12/2004,0:15
431,0,0,0,,15/12/2004,1:15
431,0,0,0,,15/12/2004,2:15
431,0,0,0,,15/12/2004,3:15
431,0,0,0,,15/12/2004,4:15
431,0,0,0,,15/12/2004,5:15
431,0,0,0,,15/12/2004,6:15
431,0,0,0,,15/12/2004,7:15
431,0,0,0,,15/12/2004,8:15
431,0,0,0,,15/12/2004,9:15
431,0,0,0,,15/12/2004,10:15
431,0,0,0,,15/12/2004,11:15
432,0,0,0,,15/12/2004,1:30
432,0,0,0,,15/12/2004,2:30
432,0,0,0,,15/12/2004,3:30
432,0,0,0,,15/12/2004,4:30
432,0,0,0,,15/12/2004,5:30
432,0,0,0,,15/12/2004,6:30
432,0,0,0,,15/12/2004,7:30
432,0,0,0,,15/12/2004,8:30
432,0,0,0,,15/12/2004,9:30
432,0,0,0,,15/12/2004,10:30
432,0,0,0,,15/12/2004,11:30
432,0,0,0,,15/12/2004,12:30
432,0,0,0,,15/12/2004,13:30
432,0,0,0,,15/12/2004,14:30
432,0,0,0,,15/12/2004,15:30
432,0,0,0,,15/12/2004,16:30
432,0,0,0,,15/12/2004,17:30
432,0,0,0,,15/12/2004,18:30
433,0,0,0,,16/12/2004,2:45
433,0,0,0,,16/12/2004,3:45
433,0,0,0,,16/12/2004,4:45
433,0,0,0,,16/12/2004,5:45
433,0,0,0,,16/12/2004,6:45
433,0,0,0,,16/12/2004,7:45
433,0,0,0,,16/12/2004,8:45
433,0,0,0,,16/12/2004,9:45
433,0,0,0,,16/12/2004,10:45
433,0,26.9565,26.9565,0.673073,16/12/2004,11:45
433,265.0617,101.619,366.6807,3.387,16/12/2004,12:45
433,0,0,0,,16/12/2004,13:45
433,0,0,0,,16/12/2004,14:45
433,0,0,0,,16/12/2004,15:45
433,0,0,0,,16/12/2004,16:45
433,0,0,0,,16/12/2004,17:45
433,0,0,0,,16/12/2004,18:45
433,0,0,0,,16/12/2004,19:45
433,0,0,0,,16/12/2004,20:45
433,0,0,0,,16/12/2004,21:45
433,0,0,0,,16/12/2004,22:45
433,0,0,0,,16/12/2004,23:45
433,0,0,0,,17/12/2004,0:45
433,0,0,0,,17/12/2004,1:45
433,0,0,0,,17/12/2004,2:45
433,0,0,0,,17/12/2004,3:45
434,0,0.6402,0.6402,0.779645,17/12/2004,4:30
434,10.8963,5.7129,16.6092,0.77668,17/12/2004,5:30
434,0,0,0,,17/12/2004,6:30
434,0,0,0,,17/12/2004,7:30
434,0,0,0,,17/12/2004,8:30
434,0,0,0,,17/12/2004,9:30
434,0,0,0,,17/12/2004,10:30
434,0,0,0,,17/12/2004,11:30
434,0,0,0,,17/12/2004,12:30
434,0,0,0,,17/12/2004,13:30
434,0,0,0,,17/12/2004,14:30
434,0,0,0,,17/12/2004,15:30
434,0,0,0,,17/12/2004,16:30
434,0,0,0,,17/12/2004,17:30
434,0,0,0,,17/12/2004,18:30
435,0,0,0,,17/12/2004,17:00
435,0,0,0,,17/12/2004,18:00
435,0,0,0,,17/12/2004,19:00
435,0,0,0,,17/12/2004,20:00
435,0,0,0,,17/12/2004,21:00
435,0,0,0,,17/12/2004,22:00
435,0,0,0,,17/12/2004,23:00
435,0,0,0,,18/12/2004,0:00
435,0,0,0,,18/12/2004,1:00
435,0,0,0,,18/12/2004,2:00
435,0,0,0,,18/12/2004,3:00
435,0,0,0,,18/12/2004,4:00
435,0,0,0,,18/12/2004,5:00
436,0,0,0,,20/12/2004,11:15
436,0,0,0,,20/12/2004,12:15
436,0,0,0,,20/12/2004,13:15
436,0,0,0,,20/12/2004,14:15
436,0,0,0,,20/12/2004,15:15
436,0,0,0,,20/12/2004,16:15
436,0,0,0,,20/12/2004,17:15
436,0,0,0,,20/12/2004,18:15
436,0,0,0,,20/12/2004,19:15
436,0,0,0,,20/12/2004,20:15
436,0,0,0,,20/12/2004,21:15
436,0,0,0,,20/12/2004,22:15
436,0,0,0,,20/12/2004,23:15
436,0,0,0,,21/12/2004,0:15
437,0,0,0,,21/12/2004,8:45
437,0,0,0,,21/12/2004,9:45
437,0,0,0,,21/12/2004,10:45
437,0,0,0,,21/12/2004,11:45
437,0,0,0,,21/12/2004,12:45
437,0,0,0,,21/12/2004,13:45
437,0,0,0,,21/12/2004,14:45
437,0,0,0,,21/12/2004,15:45
437,0,0,0,,21/12/2004,16:45
437,0,0,0,,21/12/2004,17:45
437,0,0,0,,21/12/2004,18:45
437,0,0,0,,21/12/2004,19:45
437,0,0,0,,21/12/2004,20:45
437,0,0,0,,21/12/2004,21:45
437,0,0,0,,21/12/2004,22:45
437,0,0,0,,21/12/2004,23:45
437,0,0,0,,22/12/2004,0:45
437,0,0,0,,22/12/2004,1:45
437,0,0,0,,22/12/2004,2:45
437,0,0,0,,22/12/2004,3:45
437,0,0,0,,22/12/2004,4:45
437,0,0,0,,22/12/2004,5:45
437,0,0,0,,22/12/2004,6:45
437,0,0,0,,22/12/2004,7:45
437,0,0,0,,22/12/2004,8:45
437,0,0,0,,22/12/2004,9:45
437,0,0,0,,22/12/2004,10:45
437,0,0,0,,22/12/2004,11:45
437,0,0,0,,22/12/2004,12:45
437,0,0,0,,22/12/2004,13:45
437,0,0,0,,22/12/2004,14:45
437,0,0,0,,22/12/2004,15:45
437,0,0,0,,22/12/2004,16:45
437,0,0,0,,22/12/2004,17:45
437,0,0,0,,22/12/2004,18:45
437,0,0,0,,22/12/2004,19:45
437,0,0,0,,22/12/2004,20:45
438,0,0,0,,22/12/2004,23:45
438,0,0,0,,23/12/2004,0:45
438,0,0,0,,23/12/2004,1:45
438,0,0,0,,23/12/2004,2:45
438,0,0,0,,23/12/2004,3:45
438,0,0,0,,23/12/2004,4:45
438,0,0,0,,23/12/2004,5:45
438,0,0,0,,23/12/2004,6:45
438,0,0,0,,23/12/2004,7:45
438,0,0,0,,23/12/2004,8:45
438,0,0,0,,23/12/2004,9:45
438,0,0,0,,23/12/2004,10:45
438,0,0,0,,23/12/2004,11:45
438,0,0,0,,23/12/2004,12:45
438,0,0,0,,23/12/2004,13:45
438,0,0,0,,23/12/2004,14:45
438,0,0,0,,23/12/2004,15:45
438,0,0,0,,23/12/2004,16:45
438,0,0,0,,23/12/2004,17:45
438,0,0,0,,23/12/2004,18:45
438,0,0,0,,23/12/2004,19:45
438,0,0,0,,23/12/2004,20:45
438,0,6.8556,6.8556,0.830593,23/12/2004,21:45
438,118.6554,30.5205,149.1759,3.203,23/12/2004,22:45
438,0,0,0,,23/12/2004,23:45
438,0,0,0,,24/12/2004,0:45
438,0,0,0,,24/12/2004,1:45
438,0,0,0,,24/12/2004,2:45
438,0,0,0,,24/12/2004,3:45
438,0,0,0,,24/12/2004,4:45
438,0,0,0,,24/12/2004,5:45
438,0,0,0,,24/12/2004,6:45
438,0,0,0,,24/12/2004,7:45
438,0,0,0,,24/12/2004,8:45
438,0,0,0,,24/12/2004,9:45
438,0,0,0,,24/12/2004,10:45
438,0,2.7021,2.7021,3.007,24/12/2004,11:45
438,0,0,0,,24/12/2004,12:45
438,0,0,0,,24/12/2004,13:45
438,0,0,0,,24/12/2004,14:45
438,0,0,0,,24/12/2004,15:45
438,0,0,0,,24/12/2004,16:45
438,0,0,0,,24/12/2004,17:45
438,0,0,0,,24/12/2004,18:45
438,0,0,0,,24/12/2004,19:45
438,0,0,0,,24/12/2004,20:45
438,0,0,0,,24/12/2004,21:45
438,0,0,0,,24/12/2004,22:45
438,0,0,0,,24/12/2004,23:45
438,0,0,0,,25/12/2004,0:45
438,0,0,0,,25/12/2004,1:45
438,0,0,0,,25/12/2004,2:45
439,0,0,0,,26/12/2004,13:45
439,0,0,0,,26/12/2004,14:45
439,0,0,0,,26/12/2004,15:45
439,0,0,0,,26/12/2004,16:45
439,0,0,0,,26/12/2004,17:45
439,0,0,0,,26/12/2004,18:45
439,0,0,0,,26/12/2004,19:45
439,0,0,0,,26/12/2004,20:45
439,0,0,0,,26/12/2004,21:45
439,0,0,0,,26/12/2004,22:45
439,0,0,0,,26/12/2004,23:45
439,0,0,0,,27/12/2004,0:45
439,0,0,0,,27/12/2004,1:45
440,0,0,0,,27/12/2004,15:45
440,0,0,0,,27/12/2004,16:45
440,0,0,0,,27/12/2004,17:45
440,16.6974,5.7834,22.4808,3.293,27/12/2004,18:45
440,0,0,0,,27/12/2004,19:45
440,0,0,0,,27/12/2004,20:45
440,0,0,0,,27/12/2004,21:45
440,0,0,0,,27/12/2004,22:45
440,0,0,0,,27/12/2004,23:45
440,0,0,0,,28/12/2004,0:45
440,0,0,0,,28/12/2004,1:45
440,0,0,0,,28/12/2004,2:45
440,0,0,0,,28/12/2004,3:45
440,0,0,0,,28/12/2004,4:45
440,0,0,0,,28/12/2004,5:45
440,0,0,0,,28/12/2004,6:45
440,0,0,0,,28/12/2004,7:45
440,0,0,0,,28/12/2004,8:45
440,0,0,0,,28/12/2004,9:45
440,0,0,0,,28/12/2004,10:45
441,0,0,0,,28/12/2004,8:15
441,0,0,0,,28/12/2004,9:15
441,0,0,0,,28/12/2004,10:15
441,0,0,0,,28/12/2004,11:15
441,0,0,0,,28/12/2004,12:15
441,0,0,0,,28/12/2004,13:15
