cso15,cso18,CSOspills,Riverflow,Time
137.22645,66.9945,204.22095,10.187223,2012/10/17 20:00
0,9.78345,9.78345,3.564332,2012/10/18 22:00
538.0617,323.9772,862.0389,6.187037,2012/10/18 23:00
0,0.26325,0.26325,6.996472,2012/10/19 0:00
0,0.3,0.3,1.437688,2012/10/31 12:30
72.5562,70.1499,142.7061,1.912347,2012/10/31 13:30
7.6362,12.0516,19.6878,2.069295,2012/10/31 14:30
0,0.3207,0.3207,1.164852,2012/11/14 4:45
0,3.59595,3.59595,1.681468,2012/11/22 9:15
59.72355,18.4398,78.16335,2.154303,2012/11/22 10:15
106.82655,109.26345,216.09,4.168504,2012/11/22 11:15
50.2341,35.7591,85.9932,4.268504,2012/11/22 12:15
0,0.3,0.3,4.258504,2012/11/22 13:15
0,0.65115,0.65115,2.082322,2012/11/23 2:15
16.5795,4.15095,20.73045,2.995841,2012/11/23 3:15
0,0.6732,0.6732,2.755315,2012/11/23 11:15
0,1.0425,1.0425,2.725945,2012/11/25 6:00
57.2121,55.2702,112.4823,0.974957,2012/11/30 21:00
0,0.15,0.15,1.42627,2012/11/30 22:00
0,1.0353,1.0353,1.838787,2012/12/19 22:15
40.2747,43.4598,83.7345,1.803582,2012/12/20 5:15
48.3114,35.1219,83.4333,1.79654,2012/12/20 6:15
0,0.7761,0.7761,1.785083,2012/12/20 14:15
15.4488,49.7544,65.2032,2.062321,2012/12/20 15:15
104.30145,126.7107,231.01215,2.997121,2012/12/20 16:15
147.5256,157.06335,304.58895,3.894309,2012/12/20 17:15
123.0483,123.6339,246.6822,5.001754,2012/12/20 18:15
1.90755,11.71215,13.6197,5.590395,2012/12/20 19:15
61.21995,68.65035,129.8703,6.091703,2012/12/21 3:15
393.63855,206.20785,599.8464,6.389654,2012/12/21 4:15
1.9929,29.1147,31.1076,6.699728,2012/12/21 5:15
0,13.7475,13.7475,6.902119,2012/12/21 6:15
0,1.1868,1.1868,7.003994,2012/12/21 7:15
0,3.5193,3.5193,3.026868,2012/12/22 9:15
1.2141,16.2231,17.4372,3.077932,2012/12/22 10:15
74.19885,104.7543,178.95315,3.21811,2012/12/22 11:15
387.21975,259.6242,646.84395,3.442445,2012/12/22 12:15
540.85965,322.0119,862.87155,3.858478,2012/12/22 13:15
322.17495,185.2983,507.47325,4.201648,2012/12/22 14:15
40.7136,49.51755,90.23115,4.391729,2012/12/22 16:15
206.58795,185.31225,391.9002,4.417448,2012/12/22 17:15
292.88985,192.35715,485.247,4.569399,2012/12/22 18:15
377.7678,267.5565,645.3243,4.768017,2012/12/22 19:15
533.2899,296.27445,829.56435,5.017256,2012/12/22 20:15
5.2248,15.138,20.3628,5.360133,2012/12/22 21:15
132.0525,86.1465,218.199,5.482512,2012/12/23 0:15
52.8786,5.6046,58.4832,5.477685,2012/12/23 1:15
16.22805,10.8372,27.06525,5.105223,2012/12/23 6:15
25.18965,7.1982,32.38785,5.277194,2012/12/23 7:15
52.6083,47.65425,100.26255,5.666143,2012/12/23 8:15
8.2311,11.90055,20.13165,5.991225,2012/12/23 9:15
0,0.7518,0.7518,6.397223,2012/12/23 10:15
0,3.5298,3.5298,6.705342,2012/12/23 11:15
68.0346,44.9466,112.9812,3.118859,2012/12/24 15:45
46.9638,41.92275,88.88655,3.289437,2012/12/24 16:45
0.5256,6.55485,7.08045,3.361322,2012/12/24 17:45
46.0713,71.1861,117.2574,1.499507,2012/12/26 18:00
474.45375,270.74085,745.1946,1.8086,2012/12/26 19:00
528.45315,324.321,852.77415,2.418927,2012/12/26 20:00
650.93055,439.69485,1090.6254,3.307768,2012/12/26 21:00
650.83275,417.2049,1068.03765,4.674023,2012/12/26 22:00
628.2708,410.5245,1038.7953,6.059802,2012/12/26 23:00
617.50995,379.9203,997.43025,7.337828,2012/12/27 0:00
325.1052,232.2102,557.3154,8.583293,2012/12/27 1:00
123.77055,166.4859,290.25645,9.575227,2012/12/27 2:00
0,34.9962,34.9962,10.436062,2012/12/27 3:00
61.5363,58.023,119.5593,11.680499,2012/12/27 6:00
0,4.2705,4.2705,11.650569,2012/12/27 8:00
72.9588,48.7299,121.6887,5.980247,2012/12/28 4:15
90.9834,84.9585,175.9419,5.972978,2012/12/28 5:15
19.24155,7.83195,27.0735,3.505286,2012/12/30 14:15
11.98935,0.23145,12.2208,3.487467,2012/12/30 15:15
